"id","question_name","category","status"
"","ట్రిటికేల్ అనేది మానవ నిర్మిత గింజ ధాన్యం ఇది ఏ రకాల జాతుల కలయిక వలన ఏర్పడుతుంది","1","1"
"","ఆకర్షణ పంటలు అనేవి","1","1"
"","డాక్టర్ సీయాజెత్ జీమ్ ఆర్జీ అనే శాస్త్రవేత్త 1937 సం.కి గాను నోబుల్ ప్రైజ్ అందుకున్నాడు. ఇతని పరిశోదక ఆవిష్కరణలో ఈ క్రింది మొక్క నుంచి విటమిన్ 'సి' ని ఏర్పరచాడు","1","1"
"","కాగిత పరిశ్రమలో కాగితం తయారీలో వివిధ రకాల దారువులు పత్తి విత్తనాలు, లైనిన్ భాగాల నుంచి ఉత్పత్తి అయిన గుజ్జును వాడుతారు. ఈ క్రింది వృక్ష భాగాల నుంచి అతి నాణ్యత గల కాగితాన్ని తయారు చేస్తారు","1","1"
"","సుష్కిత నూనెలు గల ఈ క్రింది పదార్థాలలో సముచిత ప్రాధాన్యత కలిగి ఉంది","1","1"
"","గింజ ధాన్యాలలో మొదటిగా మానవుడు ఉపయోగించినది","1","1"
"","ఒక మొక్క కేవలం సాగుదల ద్వారానే వస్తుంది. ఇలాగ సాగుదల ద్వారానే సాధించబడే మొక్కను ఈ క్రింది విధంగా పిలుస్తారు","1","1"
"","ఈ క్రింద వర్ణింపబడిన పత్ర రంధ్రాల నుంచి ఒకేసారిగా నీరు స్రవించబడుతుంది. వీటిని ఏమందురు?","1","1"
"","మొక్కలలో ఈ కణజాలం ఆహార పదార్థ రవాణాకు తోడ్పడుతుంది","1","1"
"","కొన్ని వృక్షాలు తమంతట తాము ఆహార పదార్థాలను తయారు చేసుకోలేవు అవి ఇతర ఆహార పదార్థాల మీద ఆధారపడతాయి. ఇట్టి వాటిని ఏమంటారు?","1","1"
"","పండ్లు పరిపక్వత రావదానికి ఈ క్రింది పరిస్థితులు అనుకూలం","1","1"
"","90% మేరకు భూగోళం అంతటికి ఆహారాన్ని అందించే  మొక్క జాతులు","1","1"
"","ఈ క్రింది కూరగాయలలో విటమిన్- ఎ సమృద్ధిగా లభిస్తుంది","1","1"
"","వైరస్ లలో జన్యు పదార్ధం","1","1"
"","ఒక గ్రాము ఫలవంత వ్యవసాయక మృత్తికలో వున్న బ్యాక్టీరియాలు","1","1"
"","ట్రైకో దేర్మా విరిదై అనేది ఒక ఫంగస్. ఇది రెండవ ప్రపంచ యుద్ధ సమయంలో ఒక చీడ మొక్కగా గుర్తించారు. ప్రస్తుతం దీన్ని యు.ఎస్.ఏ ఆర్మీ సాగుదల చేస్తుంది. దీని ప్రాధాన్యత","1","1"
"","ఈ క్రింది వృక్ష లేదా జంతు వ్యాధులలో వైరస్ కారకం కానిది
1. బంచీటాప్
2. కురూ
3. ఆకుముడత
4. పొటాటో స్పిండిల్ ట్యూబర్","1","1"
"","క్రింది ద్రాక్ష జాతులను సర్వ సాధారణంగా వైన్ తయారీలో ఉపయోగిస్తారు","1","1"
"","మానవుల, మొక్కల జన్యు లక్షణాలను గుర్తించే జత క్రోమోజోములను సెక్స్ క్రోమోజోములు అంటారు. ఇవి కాక మిగతా క్రోమోజోములను ఏమంటారు?","1","1"
